weather,base,visibility,dt,timezone,id,name,cod,coord.lon,coord.lat,main.temp,main.feels_like,main.temp_min,main.temp_max,main.pressure,main.humidity,wind.speed,wind.deg,clouds.all,sys.type,sys.id,sys.country,sys.sunrise,sys.sunset,wind.gust,rain.1h,main.sea_level,main.grnd_level,snow.1h
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000,1612698903,7200,650769,Kristinestad,200,21.376,62.2743,266.23,260.58,266.23,266.23,1025,95,3.99,349,46,,,FI,1612680311,1612709529,,,1025.0,1025.0,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,8000,1612698882,28800,1624725,Tarakan,200,117.6333,3.3,300.15,305.51,300.15,300.15,1007,89,1.54,100,40,1.0,9378.0,ID,1612650228,1612693407,,,,,
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,10000,1612698904,3600,3347353,Menongue,200,17.691,-14.6585,299.04,299.92,299.04,299.04,1007,63,2.91,266,100,,,AO,1612673008,1612718600,,0.54,1007.0,864.0,
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,5000,1612698904,39600,2177069,Ballina,200,153.5667,-28.8667,296.79,296.93,295.93,297.15,1006,88,6.17,160,90,1.0,9496.0,AU,1612639261,1612687124,,0.49,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000,1612698904,-10800,3438102,Fuerte Olimpo,200,-57.8738,-21.0415,296.86,297.13,296.86,296.86,1012,56,1.62,143,0,,,PY,1612690679,1612737202,,,1012.0,1002.0,
"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",stations,3235,1612698905,36000,2016307,Solnechnyy,200,136.6319,50.7214,254.56,248.91,254.56,254.56,1019,90,2.95,314,99,,,RU,1612650022,1612684493,,,1019.0,981.0,0.486
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000,1612698905,36000,2171722,Charters Towers,200,146.2667,-20.1,299.41,300.41,299.41,299.41,1005,81,5.85,30,100,,,AU,1612641738,1612688152,,,1005.0,970.0,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000,1612698622,-10800,3437056,San Lorenzo,200,-57.5333,-25.3333,296.15,298.18,296.15,296.15,1013,73,1.03,0,0,1.0,8575.0,PY,1612690256,1612737462,,,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000,1612698905,36000,2094342,Kavieng,200,150.7967,-2.5744,301.7,304.6,301.7,301.7,1008,74,3.71,10,53,,,PG,1612641881,1612685834,,,1008.0,1007.0,
"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",stations,8427,1612698905,10800,156098,Laela,200,32.05,-8.5667,296.86,299.04,296.86,296.86,1006,77,1.79,292,83,,,TZ,1612669983,1612714733,,1.36,1006.0,843.0,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000,1612698840,-10800,3393692,Itarema,200,-39.9167,-2.9248,302.94,304.41,302.94,302.94,1013,61,4.2,110,10,,,BR,1612687633,1612731629,,,1013.0,1011.0,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000,1612698906,-14400,3628473,San Cristobal,200,-72.225,7.7669,296.15,298.12,296.15,296.15,1014,88,3.09,360,40,1.0,8587.0,VE,1612696086,1612738685,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000,1612698906,-10800,3892870,Curicó,200,-71.2333,-34.9833,290.34,292.05,289.15,291.48,1013,94,0.51,0,90,1.0,8497.0,CL,1612692664,1612741631,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000,1612698647,-10800,3839307,Rawson,200,-65.1023,-43.3002,287.64,283.43,287.64,287.64,1025,58,4.8,107,97,,,AR,1612690225,1612741126,,,1025.0,1024.0,
"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",stations,10000,1612698906,28800,1695887,Pambujan,200,124.9276,12.5642,298.63,300.31,298.63,298.63,1010,90,5.68,58,86,,,PH,1612649096,1612691037,,1.332,1010.0,1010.0,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,1428,1612698907,36000,2123979,Kuril'sk,200,147.8833,45.2333,262.12,254.97,262.12,262.12,1005,91,5.63,310,99,,,RU,1612646513,1612682600,,,1005.0,993.0,
"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",stations,193,1612698907,-18000,5198635,Lock Haven,200,-77.4469,41.137,266.28,262.43,265.93,266.48,1011,69,0.97,100,100,3.0,2037626.0,US,1612700046,1612737231,,,,,0.19
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000,1612698858,-10800,3466165,Cidreira,200,-50.2056,-30.1811,295.79,295.42,295.79,295.79,1015,74,4.37,257,10,,,BR,1612688077,1612736124,,,1015.0,1015.0,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000,1612698908,10800,481117,Tsagan Aman,200,46.7218,47.5639,269.82,261.79,269.82,269.82,1021,86,7.69,301,79,3.0,2002036.0,RU,1612671090,1612706583,,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000,1612698909,-18000,6111696,Port-Cartier,200,-66.8654,50.0334,265.95,258.43,265.15,266.48,1016,68,6.17,260,0,1.0,309.0,CA,1612698694,1612733503,8.75,,1016.0,1012.0,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000,1612698909,28800,1728675,Balabac,200,117.0645,7.9868,300.21,301.86,300.21,300.21,1009,81,5.55,51,98,,,PH,1612650674,1612693233,,,1009.0,1009.0,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000,1612698909,-21600,3583716,San Francisco Menéndez,200,-90.0158,13.8431,294.07,294.02,294.07,294.07,1012,67,2.15,39,0,,,SV,1612700761,1612742549,,,1012.0,988.0,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000,1612698909,0,2514651,Los Llanos de Aridane,200,-17.9182,28.6585,289.77,287.34,287.59,293.15,1024,60,3.09,50,75,1.0,2377.0,ES,1612684566,1612724136,,,,,
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,10000,1612698910,28800,1817968,Anshun,200,105.9333,26.25,281.68,278.74,281.68,281.68,1019,94,3.4,22,100,,,CN,1612654658,1612694593,,0.421,1019.0,865.0,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000,1612698910,-10800,3398480,Gurupá,200,-51.64,-1.405,300.84,304.72,300.84,300.84,1012,75,1.83,44,61,,,BR,1612690546,1612734343,,,1012.0,1011.0,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000,1612698837,7200,400666,Rhodes,200,28.2225,36.4408,291.41,289.6,290.93,292.15,1019,63,3.09,120,20,1.0,6640.0,GR,1612674205,1612712348,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000,1612698910,28800,1707511,Languyan,200,120.0807,5.2618,299.67,303.13,299.67,299.67,1008,87,3.51,11,100,,,PH,1612649770,1612692690,,,1008.0,1008.0,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000,1612698910,0,2271968,Aljezur,200,-8.8033,37.3191,285.93,283.81,285.93,285.93,1016,58,1.34,295,89,3.0,73730.0,PT,1612683174,1612721153,3.13,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000,1612698911,32400,1847947,Shingū,200,135.9833,33.7333,281.15,277.85,281.15,281.15,1016,72,2.63,302,0,,,JP,1612648097,1612686729,,,1016.0,1015.0,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000,1612698911,7200,258175,Lixouri,200,20.4314,38.2019,290.15,287.06,290.15,290.15,1014,82,6.17,110,40,1.0,6614.0,GR,1612676253,1612714040,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000,1612698911,0,2409019,Gberia Fotombu,200,-11.1667,9.8833,304.21,299.79,304.21,304.21,1011,13,3.35,59,97,,,SL,1612681573,1612723888,,,1011.0,958.0,
"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}]",stations,4000,1612698911,18000,552312,Karmaskaly,200,56.1837,54.3709,256.04,247.49,255.93,256.15,997,66,7.0,220,90,1.0,9050.0,RU,1612669966,1612703166,,,,,0.24
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,10000,1612698912,46800,2189343,Kaeo,200,173.7833,-35.1,289.82,289.5,289.82,289.82,1016,84,2.24,85,40,3.0,2012217.0,NZ,1612720268,1612769221,3.58,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000,1612698912,28800,1626703,Soe,200,124.284,-9.8607,292.82,295.35,292.82,292.82,1007,100,1.45,287,97,,,ID,1612647755,1612692687,,,1007.0,913.0,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,4789,1612698912,25200,1507390,Dikson,200,80.5464,73.5069,240.37,234.04,240.37,240.37,1018,87,3.48,70,92,,,RU,1612673676,1612687761,,,1018.0,1011.0,
"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50n'}]",stations,10000,1612698777,-18000,4174715,Tallahassee,200,-84.2807,30.4383,282.29,281.03,282.04,282.59,1012,100,1.54,300,90,1.0,6031.0,US,1612700636,1612739921,,,,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,10000,1612698912,32400,2019135,Nizhniy Kuranakh,200,125.4869,58.8353,244.77,240.28,244.77,244.77,1034,84,0.93,136,16,,,RU,1612654366,1612685499,,,1034.0,984.0,
"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",stations,10000,1612698913,7200,915471,Kalabo,200,22.6814,-14.97,301.28,302.97,301.28,301.28,1004,64,3.33,349,94,,,ZM,1612671788,1612717425,,1.86,1004.0,896.0,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000,1612698913,10800,483386,Tereze,200,42.4434,43.9361,271.04,264.92,270.93,271.15,1016,80,5.0,300,90,1.0,8966.0,RU,1612671629,1612708098,,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000,1612698913,-36000,5855051,‘Ewa Beach,200,-158.0072,21.3156,290.23,289.77,288.15,291.15,1017,72,1.54,50,1,1.0,7868.0,US,1612717602,1612758346,,,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000,1612698913,7200,211647,Lodja,200,23.4333,-3.4833,307.01,309.69,307.01,307.01,1006,40,0.37,125,61,,,CD,1612672391,1612716462,,,1006.0,956.0,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,10000,1612698914,28800,1803841,Lianzhou,200,112.3825,24.7811,295.53,294.51,295.53,295.53,1016,42,1.08,137,21,,,CN,1612652994,1612693161,,,1016.0,1003.0,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000,1612698914,-28800,3984997,San Quintín,200,-115.95,30.4833,286.99,284.68,286.99,286.99,1014,74,3.09,328,0,,,MX,1612708237,1612747523,,,1014.0,1013.0,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000,1612698914,28800,2037485,Erenhot,200,111.9767,43.6475,260.54,255.23,260.54,260.54,1037,91,2.86,321,0,,,CN,1612654920,1612691430,,,1037.0,915.0,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000,1612698914,0,2647311,Haverfordwest,200,-4.9691,51.8017,277.59,270.99,277.59,277.59,1013,76,6.71,69,92,3.0,2038219.0,GB,1612684149,1612718337,11.62,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,892,1612698914,10800,554830,Izhma,200,53.9113,65.0083,240.16,232.86,240.16,240.16,1001,83,4.86,349,100,,,RU,1612673533,1612700690,,,1001.0,996.0,
"[{'id': 601, 'main': 'Snow', 'description': 'snow', 'icon': '13n'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",stations,4828,1612698915,-18000,4639848,Maryville,200,-83.9705,35.7565,273.47,269.9,273.15,274.26,1015,100,2.33,17,90,1.0,6098.0,US,1612701047,1612739362,,,,,0.56
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,10000,1612698915,-32400,5864145,Homer,200,-151.5483,59.6425,266.15,261.41,266.15,266.15,1031,86,2.52,17,40,1.0,7801.0,US,1612720955,1612751893,,,,,
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,10000,1612698915,3600,2396518,Port-Gentil,200,8.7815,-0.7193,301.15,305.05,301.15,301.15,1011,78,2.57,0,75,1.0,2188.0,GA,1612676089,1612719796,,0.49,,,
"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",stations,6000,1612698915,32400,2129513,Shimokizukuri,200,140.3861,40.8061,269.32,262.31,268.15,269.82,1010,86,6.17,250,75,1.0,8044.0,JP,1612647769,1612684944,,,,,0.12
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000,1612698805,32400,1636308,Manokwari,200,134.0833,-0.8667,299.78,304.41,299.78,299.78,1008,82,1.11,240,98,,,ID,1612646005,1612689733,,,1008.0,999.0,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000,1612698916,-3600,3372964,Lagoa,200,-27.9833,39.05,288.06,282.76,288.06,288.06,1021,80,8.24,309,96,,,PT,1612687954,1612725579,,,1021.0,1012.0,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000,1612698916,-14400,3665380,Alvarães,200,-64.8042,-3.2208,297.15,301.53,297.15,297.15,1012,100,2.06,160,75,1.0,8438.0,BR,1612693587,1612737621,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,5788,1612698916,10800,544084,Koslan,200,48.8989,63.4564,245.1,237.92,245.1,245.1,1004,85,4.78,349,93,,,RU,1612674128,1612702501,,,1004.0,988.0,
"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",stations,9656,1612698818,-18000,4787534,Sterling,200,-77.4286,39.0062,274.22,270.8,273.15,275.37,1014,93,2.06,10,90,1.0,4481.0,US,1612699808,1612737461,,1.89,,,
"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",stations,259,1612698916,10800,1487332,Verkhnyaya Inta,200,60.3094,65.9811,245.66,237.17,245.66,245.66,996,88,6.68,34,100,,,RU,1612672428,1612698723,,,996.0,983.0,0.13
"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09d'}, {'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50d'}]",stations,500,1612698917,7200,680546,Costineşti,200,28.6333,43.95,277.38,272.14,275.15,280.37,1015,100,5.66,40,90,1.0,6912.0,RO,1612674943,1612711414,,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000,1612698917,28800,2030065,Mandalgovi,200,106.2708,45.7625,263.52,256.97,263.52,263.52,1032,80,4.75,261,0,,,MN,1612656562,1612692527,,,1032.0,861.0,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,828,1612698917,28800,2034691,Songjianghe,200,127.479,42.1859,257.38,251.62,257.38,257.38,1029,93,3.3,289,100,,,CN,1612651025,1612687884,,,1029.0,935.0,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000,1612698918,-18000,6166142,Thunder Bay,200,-89.3168,48.4001,247.28,239.12,247.15,247.59,1015,64,6.17,280,75,1.0,906.0,CA,1612703827,1612739148,9.26,,,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000,1612698918,10800,53654,Mogadishu,200,45.3438,2.0371,302.15,300.43,302.15,302.15,1007,61,8.23,80,20,1.0,2497.0,SO,1612667494,1612710841,,,,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000,1612698918,10800,502400,Razumnoye,200,36.6846,50.5344,260.15,252.44,260.15,260.15,1018,66,6.0,310,40,1.0,9030.0,RU,1612673951,1612708540,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000,1612698918,28800,1732826,Mersing,200,103.8405,2.4312,300.15,302.64,300.15,300.15,1009,83,4.63,340,100,1.0,9425.0,MY,1612653481,1612696774,,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000,1612698919,-21600,4018400,Apatzingán,200,-102.35,19.0833,292.56,292.64,292.56,292.56,1013,62,0.74,51,0,,,MX,1612704086,1612745145,,,1013.0,975.0,
"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",stations,1977,1612698919,25200,1510689,Baykit,200,96.37,61.67,269.19,265.61,269.19,269.19,1005,96,1.46,187,100,,,RU,1612662152,1612691689,,,1005.0,986.0,0.12
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000,1612698919,-21600,4854534,Dubuque,200,-90.8668,42.4833,245.68,239.66,245.15,246.15,1022,69,3.09,330,1,1.0,3792.0,US,1612703420,1612740299,,,,,
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,10000,1612698734,32400,1651591,Amahai,200,128.9167,-3.3333,300.67,305.38,300.67,300.67,1007,82,1.72,237,99,,,ID,1612647082,1612691136,,0.7062,1007.0,1007.0,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000,1612698919,-25200,5826559,Green River,200,-109.4662,41.5286,271.15,259.26,271.15,271.15,1006,64,12.86,270,90,1.0,5674.0,US,1612707769,1612744878,20.58,,,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,10000,1612698920,32400,2018735,Nyurba,200,118.3319,63.2842,247.36,241.55,247.36,247.36,1024,88,2.9,108,46,,,RU,1612657437,1612685862,,,1024.0,1008.0,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000,1612698920,3600,3156980,Florø,200,5.0328,61.5996,270.15,264.58,270.15,270.15,1030,59,3.6,80,0,1.0,1616.0,NO,1612684009,1612713676,,,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000,1612698921,14400,934649,Cap Malheureux,200,57.6142,-19.9842,302.59,305.99,302.59,302.59,1011,71,3.13,56,74,3.0,2002134.0,MU,1612663032,1612709413,6.26,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,7048,1612698921,25200,1489656,Teya,200,92.6267,60.3778,272.56,266.85,272.56,272.56,1006,96,5.09,209,100,,,RU,1612662659,1612692979,,,1006.0,981.0,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,6000,1612698680,7200,350203,Rosetta,200,30.4164,31.4044,293.15,292.69,293.15,293.15,1021,60,1.54,90,40,1.0,2511.0,EG,1612673207,1612712293,,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000,1612698921,28800,2037391,Fengzhen,200,113.1536,40.4394,267.57,263.79,267.57,267.57,1034,71,1.03,353,0,,,CN,1612654258,1612691526,,,1034.0,890.0,
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,10000,1612698922,3600,3115824,Muros,200,-9.0603,42.7762,280.42,278.96,279.26,281.48,1008,94,0.89,109,100,3.0,2000018.0,ES,1612683837,1612720613,7.6,0.37,,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000,1612698922,-18000,3491355,Black River,200,-77.8487,18.0264,296.15,298.64,296.15,296.15,1014,78,1.03,0,20,1.0,7107.0,JM,1612698132,1612739338,,,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000,1612698922,10800,338554,Dubti,200,41.0853,11.7361,300.09,300.2,300.09,300.09,1012,46,1.81,359,81,,,ET,1612669159,1612711220,,,1012.0,969.0,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000,1612698922,0,3412093,Vestmannaeyjar,200,-20.2734,63.4427,275.15,264.25,275.15,275.15,1024,75,12.35,80,20,1.0,93.0,IS,1612690689,1612719144,17.49,,,,
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,10000,1612698923,-10800,3860443,Comodoro Rivadavia,200,-67.5,-45.8667,285.15,284.41,285.15,285.15,1027,94,1.54,270,40,1.0,8284.0,AR,1612690443,1612742059,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,7316,1612698923,32400,2013392,Vilyuysk,200,121.6247,63.7553,242.4,235.44,242.4,242.4,1030,85,4.42,111,85,,,RU,1612656821,1612684897,,,1030.0,1015.0,
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,10000,1612698923,-18000,3927758,Acobamba,200,-75.6594,-11.3525,285.64,284.24,285.64,285.64,1018,61,0.44,303,100,,,PE,1612695649,1612740770,,0.1,1018.0,723.0,
"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",stations,5828,1612698923,43200,2120591,Tilichiki,200,166.1,60.4667,264.48,255.76,264.48,264.48,1013,89,8.07,34,100,,,RU,1612645083,1612675286,,,1013.0,987.0,0.13
"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",stations,10000,1612698924,7200,423327,Bururi Province,200,29.6333,-3.85,293.87,295.57,293.87,293.87,1008,81,1.17,244,79,,,BI,1612670878,1612714998,,1.07,1008.0,813.0,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,10000,1612698924,32400,2012938,Yerofey Pavlovich,200,121.9667,53.9667,248.69,243.85,248.69,248.69,1033,84,1.54,326,11,,,RU,1612654119,1612687435,,,1033.0,961.0,
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,10000,1612698924,7200,933726,Hukuntsi,200,21.75,-24.0,299.92,300.24,299.92,299.92,1008,54,2.75,123,75,,,BW,1612671328,1612718333,,0.56,1008.0,887.0,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000,1612698703,25200,1215502,Banda Aceh,200,95.3222,5.5577,300.97,305.72,300.97,300.97,1008,77,1.04,111,69,,,ID,1612655731,1612698613,,,1008.0,1008.0,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000,1612698924,3600,245785,Abéché,200,20.8324,13.8292,305.05,298.93,305.05,305.05,1011,10,5.25,108,17,,,TD,1612674161,1612715939,,,1011.0,952.0,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000,1612698925,-14400,3580279,Gouyave,200,-61.7296,12.1646,299.15,297.65,299.15,299.15,1014,78,8.75,100,20,1.0,8781.0,GD,1612693860,1612735873,,,,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,10000,1612698925,-21600,3981391,Tomatlán,200,-105.25,19.9333,291.19,292.85,291.19,291.19,1012,93,0.97,81,11,,,MX,1612704843,1612745780,,,1012.0,1007.0,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000,1612698925,32400,2112444,Kamaishi,200,141.8833,39.2667,272.1,265.76,272.1,272.1,1012,87,5.66,293,3,,,JP,1612647239,1612684755,,,1012.0,1011.0,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000,1612698925,19800,1270482,Haliyal,200,74.7667,15.3333,302.15,298.07,302.15,302.15,1015,24,4.63,80,0,1.0,9222.0,IN,1612661324,1612702888,,,,,
"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}]",stations,8000,1612698926,3600,779683,Hammerfest,200,23.6821,70.6634,269.15,260.59,269.15,269.15,1026,80,8.23,30,75,1.0,1632.0,NO,1612684062,1612704671,,,,,0.13
"[{'id': 601, 'main': 'Snow', 'description': 'snow', 'icon': '13d'}]",stations,6000,1612698926,3600,3085867,Skała,200,19.8536,50.2305,265.47,255.6,265.15,265.93,1009,86,9.77,70,75,1.0,1701.0,PL,1612677937,1612712634,,,,,0.15
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000,1612698926,-21600,3520994,Puerto Escondido,200,-97.0667,15.85,296.88,298.91,296.88,296.88,1012,76,1.88,51,0,,,MX,1612702591,1612744104,,,1012.0,1012.0,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000,1612698926,3600,2782055,Bad Goisern am Hallstättersee,200,13.6161,47.6425,276.8,271.64,274.82,280.37,999,99,5.36,77,100,3.0,20499.0,AT,1612679039,1612714526,7.15,,,,
"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]",stations,2500,1612698927,3600,6540342,Albino,200,9.7964,45.7638,279.73,278.58,277.04,281.15,997,100,0.51,0,75,1.0,6735.0,IT,1612679694,1612715705,,3.65,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000,1612698927,43200,2123814,Leningradskiy,200,178.4167,69.3833,248.97,243.66,248.97,248.97,1048,73,2.17,116,51,,,RU,1612646085,1612668372,,,1048.0,1048.0,
"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}]",stations,300,1612698927,3600,3035359,Bailleul,200,2.7359,50.7359,271.27,264.75,270.93,271.48,998,92,5.91,40,100,3.0,2005515.0,FR,1612682123,1612716665,,,,,0.19
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000,1612698927,7200,646005,Mikkeli,200,27.2723,61.6886,265.02,259.8,264.82,265.15,1018,86,3.09,300,90,1.0,1350.0,FI,1612678710,1612708300,,,,,
